Epoch	Loss
239	152395.01476815995
240	152309.79606518865
241	152225.2507478711
242	152141.42948676774
243	152058.3464776648
244	151975.89695896345
245	151893.6955189675
246	151799.97750307407
247	151703.86603242916
248	151619.04399936684
249	151539.12286764977
250	151460.36381060968
251	151382.35018031494
252	151304.9957043294
253	151228.46032612686
254	151152.96208798268
255	151078.1532080458
256	151004.0328455348
257	150930.51630634267
258	150857.58053837542
259	150785.18561655778
260	150713.26496315704
261	150641.85836904455
262	150570.79219048232
263	150500.14838129497
264	150429.96276588424
265	150360.35604628542
266	150291.33148353765
267	150222.9000215644
268	150154.94450842388
269	150087.46265691528
270	150020.30016242107
271	149953.41016829392
272	149886.7514682132
273	149820.41126715974
274	149754.3213918661
275	149688.48997485684
276	149622.92910250882
277	149557.71093061776
278	149492.87888847085
279	149428.4443053975
280	149364.3393912421
281	149300.67007414476
282	149237.26156447292
283	149174.14522348958
284	149111.22757074953
285	149048.55420344847
286	148985.96461835635
287	148923.3158103619
288	148860.75060104977
289	148798.48256038027
290	148736.48264526133
291	148674.7844880983
292	148613.12752349142
293	148551.50380014867
294	148491.0068375147
295	148430.99816588056
296	148371.48720704557
297	148312.39078558583
298	148253.69310329796
299	148195.3393637131
300	148137.51284915945
301	148079.9887280227
302	148022.73421326713
303	147965.88106899685
304	147909.36993466452
305	147853.03293500404
306	147795.29867126705
307	147733.83124610005
308	147673.79246691932
309	147617.82952897885
310	147562.61243186574
311	147507.73737566068
312	147453.0676926571
313	147398.67299910073
314	147344.55522202136
315	147290.7050267949
316	147237.02692106517
317	147183.5935263269
318	147130.3701216323
319	147077.44589863822
320	147024.76905580127
321	146972.30756886836
322	146920.08232317207
323	146868.05735437162
324	146816.24752009616
325	146764.65429200008
326	146713.2141320107
327	146661.9264516958
328	146610.81597438885
329	146559.87575590037
330	146508.92036664035
331	146458.04195648583
332	146407.39184545222
333	146356.79903029106
334	146306.23489002165
335	146255.177948585
336	146204.10283686317
337	146153.93138970967
338	146104.08369159265
339	146054.65644499706
340	146005.5507313537
341	145956.69794840147
342	145908.06158810196
343	145859.58609349764
344	145811.26910512405
345	145763.07968038836
346	145715.02123518023
347	145667.10950346864
348	145619.36286774153
349	145571.7461184114
350	145524.22974095214
351	145476.8718582532
352	145429.6849157154
353	145382.63349957787
354	145335.7328620522
355	145289.00939197623
356	145242.44436619073
357	145196.03488153356
358	145149.7308363768
359	145103.4911964561
360	145057.42224320033
361	145011.57096631368
362	144965.90126839853
363	144920.560043037
364	144875.38287902842
365	144830.3476120889
366	144785.46579980914
367	144740.73276799478
368	144696.0080143793
369	144651.41117080825
370	144606.87355243356
371	144562.4086404346
372	144517.8312082477
373	144473.5575642802
374	144429.40006974014
375	144385.36521458853
376	144341.5126323686
377	144297.8099157154
378	144254.1804296359
379	144210.7037547258
380	144167.350320254
381	144124.18207678755
382	144081.15124431066
383	144038.20415848444
384	143995.39422097526
385	143952.72842414843
386	143910.09488557113
387	143867.29594589633
388	143824.5824619641
389	143782.3140817703
390	143740.211461698
391	143698.23698337248
392	143656.3528127753
393	143614.562637645
394	143572.92471736897
395	143531.37841933087
396	143489.9769295533
397	143448.73228967848
398	143407.60414563757
399	143366.55484923287
400	143325.64394224418
401	143284.88416027382
402	143244.21032153867
403	143203.63776083724
404	143163.21743549037
405	143122.87795477905
406	143082.65527730878
407	143042.49570891756
408	143002.47099246623
409	142962.44952558362
410	142922.4984790229
411	142882.66005473683
412	142842.86151652658
413	142803.16150574439
414	142763.46759722324
415	142723.90157695272
416	142684.363433233
417	142644.99883804691
418	142605.7485226105
419	142566.5519128065
420	142527.40995265014
421	142488.35388296505
422	142449.47894605235
423	142410.64141072347
424	142371.8834112557
425	142333.12102550102
426	142294.49493007635
427	142256.0052259213
428	142217.55769504295
429	142179.1852747394
430	142140.9244260204
431	142102.71646624026
432	142064.64531984107
433	142026.60066895463
434	141988.66464405006
435	141950.79906470233
436	141912.9515294652
437	141875.2347397592
438	141837.64021206505
439	141800.07839684884
440	141762.58667619477
441	141725.12832527346
442	141687.75397908714
443	141650.46443597673
444	141613.2396835083
445	141576.03451562728
446	141538.84473072054
447	141501.81698952062
448	141464.88400657027
449	141427.9611474086
450	141391.109015976
451	141354.31865502495
452	141317.63869338203
453	141281.04764695896
454	141244.44894632764
455	141207.90661246513
456	141171.45391072347
457	141135.00210711532
458	141098.6430876982
459	141062.3438130873
460	141025.99111042797
461	140989.74447814198
462	140953.54396151446
463	140917.3934019876
464	140881.2790109749
465	140845.12068368265
466	140809.06134492916
467	140772.94116479775
468	140736.94128064896
469	140701.03612148546
470	140665.1230787054
471	140629.25103463148
472	140593.3679445474
473	140557.6396924552
474	140521.8989536687
475	140486.0921544652
476	140450.3625247761
477	140414.6948456541
478	140379.04723172993
479	140343.52976572822
480	140308.0447300323
481	140272.47129987337
482	140236.8734010241
483	140201.38723090405
484	140165.87749940355
485	140130.42664325173
486	140094.95122205807
487	140059.52126270923
488	140024.21452200486
489	139988.9585333009
490	139953.8667011544
491	139918.76928979775
492	139883.75987143957
493	139848.8235586276
494	139813.91790738326
495	139779.1422400345
496	139744.29825947914
497	139709.6343690354
498	139675.03359225884
499	139640.47808806525
500	139605.92366897297
501	139571.48406529878
502	139537.08544312508
503	139502.69098815336
504	139468.36114832625
505	139433.94206407832
506	139399.5527581761
507	139365.19846571723
508	139330.73249155778
509	139296.15063867273
510	139261.63604601013
511	139227.13859358942
512	139192.69979628542
513	139158.30425047717
514	139124.03234198355
515	139089.94637695455
516	139055.8573734125
517	139021.83524698098
518	138987.890459826
519	138954.01542541478
520	138920.19254010057
521	138886.4995170955
522	138852.8642579559
523	138819.28716529327
524	138785.84284383716
525	138752.4263771381
526	138719.0433168771
527	138685.79818262736
528	138652.6097477885
529	138619.44305282814
530	138586.3325801094
531	138553.40534039604
532	138520.51632125422
533	138487.74142701144
534	138455.00079834092
535	138422.29213657134
536	138389.67416793606
537	138357.1969160641
538	138324.79095282446
539	138292.4170906897
540	138260.17776276427
541	138227.948128487
542	138195.79363001944
543	138163.68707330053
544	138131.66116507305
545	138099.75441955109
546	138067.9392893848
547	138036.1789889517
548	138004.40087037513
549	137972.6106918037
550	137940.91700580862
551	137909.2496352408
552	137877.66137956982
553	137846.15008121054
554	137814.67258387167
555	137783.28739584863
556	137752.03845915615
557	137720.89962698208
558	137689.763692235
559	137658.69121067942
560	137627.7071029401
561	137596.7610586276
562	137565.8187915229
563	137534.9576604023
564	137504.09420078734
565	137473.2857142857
566	137442.48669546505
567	137411.70787145794
568	137380.94415169396
569	137350.33456678534
570	137319.5317168459
571	137288.33327177542
572	137257.04497091103
573	137226.01714827117
574	137195.31412765197
575	137164.81092052377
576	137134.39034512185
577	137104.02729500073
578	137073.7756352316
579	137043.5970018628
580	137013.5066780759
581	136983.43026102078
582	136953.4158323851
583	136923.50481757452
584	136893.64612850535
585	136863.88088432315
586	136834.12636842058
587	136804.4326904548
588	136774.81979174312
589	136745.28257942115
590	136715.7517779144
591	136686.32951750845
592	136656.84493604096
593	136627.42147697657
594	136598.05021403794
595	136568.65684072638
596	136539.40024179636
597	136510.22024803626
598	136481.11806383973
599	136451.88484620466
600	136422.77349944026
601	136393.5734072181
602	136364.3799609547
603	136335.29144261123
604	136306.22309728747
605	136277.08157415394
606	136248.0278432866
607	136218.91157456688
608	136190.01638319445
609	136161.0788453421
610	136132.20062559645
611	136103.33341859677
612	136074.46437862466
613	136045.45796780943
614	136016.60389328844
615	135987.6797069997
616	135958.8216293037
617	135930.01686265782
618	135901.0442998917
619	135872.2343589414
620	135843.25196488216
621	135814.25962826677
622	135785.2901441602
623	135756.39364171927
624	135727.5830079559
625	135698.74358230253
626	135669.67643678424
627	135640.56290490567
628	135611.47989694978
629	135582.36523523528
630	135553.21457362172
631	135523.990752551
632	135494.7872731152
633	135465.64634185508
634	135436.37972237007
635	135407.20785769343
636	135378.01538870943
637	135348.70708802855
638	135319.47102917157
639	135290.1141421047
640	135260.58207885223
641	135230.83964359126
642	135201.26068698612
643	135171.6451443437
644	135141.90872760976
645	135112.31414141646
646	135082.68465304287
647	135053.03365534614
648	135023.4340267582
649	134993.8533794138
650	134964.24803511784
651	134934.828870577
652	134905.36860294928
653	134875.988019151
654	134846.40998132617
655	134816.72096723132
656	134786.8301598517
657	134756.9555349343
658	134727.05396830494
659	134697.17217667194
660	134667.28753922883
661	134637.4383637223
662	134607.57036870503
663	134577.71586174937
664	134547.9871554287
665	134518.21067712156
666	134488.51631666606
667	134458.85938302928
668	134429.33736556672
669	134399.89468896823
670	134370.5581492714
671	134341.09964005835
672	134310.8970541679
673	134281.27894788762
674	134252.3175469828
675	134223.59601426002
676	134195.0641482987
677	134166.6848606574
678	134138.6051183288
679	134110.60823254663
680	134082.77667101013
681	134055.05519219828
682	134027.50197749963
683	134000.0967621311
684	133972.6802919909
685	133945.40810591323
686	133918.3124093837
687	133891.3199729757
688	133864.44112694537
689	133837.5938658512
690	133810.87525234913
691	133784.2459475022
692	133757.684407576
693	133731.27328494348
694	133704.84093057187
695	133678.55604215607
696	133652.28874935766
697	133626.13685238035
698	133600.09492686464
699	133574.06423432683
700	133548.15055264463
701	133522.34610028812
702	133496.59605096534
703	133470.90463725958
704	133445.2812637645
705	133419.73184577338
706	133394.27189243503
707	133368.89862446778
708	133343.5532192868
709	133318.29570845875
710	133293.10134915027
711	133267.92657213515
712	133242.91470484328
713	133217.89968433417
714	133192.98377280319
715	133168.1693434793
716	133143.3679663412
717	133118.69364011343
718	133094.10204196337
719	133069.58318574732
720	133045.03560187563
721	133020.5512452283
722	132996.17616034724
723	132971.89158966194
724	132947.53924832074
725	132923.20962299037
726	132898.97373160147
727	132874.773961698
728	132850.57344048232
729	132826.47070914696
730	132802.387781484
731	132778.2752429434
732	132754.23749265893
733	132730.25796620356
734	132706.33638599326
735	132682.4859590644
736	132658.62425901115
737	132634.80909443364
738	132610.98632038248
739	132587.22435329796
740	132563.55813206578
741	132539.88067097342
742	132516.288179278
743	132492.6962565152
744	132469.2001851325
745	132445.71933155006
746	132422.31889246256
747	132398.93556379387
748	132375.6409530539
749	132352.33864222397
750	132329.1490614906
751	132305.99491401776
752	132282.8909863181
753	132259.79371834165
754	132236.78880097452
755	132213.8323346425
756	132190.88526831596
757	132167.9797730693
758	132145.09633313757
759	132122.28250830458
760	132099.50676295697
761	132076.7879968984
762	132054.01872545332
763	132031.31769953936
764	132008.6392279034
765	131986.02474971552
766	131963.45278662274
767	131940.96844603398
768	131918.53068221442
769	131896.09206958412
770	131873.69701929783
771	131851.34303195198
772	131829.02612157722
773	131806.76270807334
774	131784.5391255873
775	131762.34230702172
776	131740.12943102152
777	131717.95288412127
778	131695.80376642564
779	131673.67922180114
780	131651.59880960028
781	131629.58782094222
782	131607.57481349105
783	131585.5340464873
784	131563.5937752349
785	131541.65053085083
786	131519.78654130266
787	131497.88527634525
788	131476.0353162623
789	131454.15390430004
790	131432.3643749541
791	131410.57467469902
792	131388.7925357418
793	131367.04042977354
794	131345.35103715496
795	131323.63758075173
796	131302.0378535182
797	131280.33818914255
798	131258.73404235794
799	131237.09779790964
800	131215.5017251505
801	131193.93762961568
802	131172.4005239686
803	131150.85397128726
804	131129.31178768718
805	131107.8887174699
806	131086.50793752752
807	131065.10363291
808	131043.72388874614
809	131022.4034317189
810	131001.0841871146
811	130979.83116580715
812	130958.57183233005
813	130937.36138346976
814	130916.1863460762
815	130895.03001004808
816	130873.91310701439
817	130852.81104211019
818	130831.80488937932
819	130810.7862602775
820	130789.82983753303
821	130768.95458633093
822	130748.06284984767
823	130727.19664995045
824	130706.36942881919
825	130685.55477352811
826	130664.75806714322
827	130644.04550543238
828	130623.33761791587
829	130602.66948456541
830	130582.00200846976
831	130561.34344718103
832	130540.7686394252
833	130520.22108308252
834	130499.6828177764
835	130479.15013970966
836	130458.71061288724
837	130438.28956375716
838	130417.86624577889
839	130397.5408736786
840	130377.22413765416
841	130356.93298753854
842	130336.6541933545
843	130316.35420528373
844	130296.11446327632
845	130275.87903988034
846	130255.72227715277
847	130235.53538737887
848	130215.3646892435
849	130195.28268609602
850	130175.20630345214
851	130155.16441005359
852	130135.09576076384
853	130115.15516948685
854	130095.15227550102
855	130075.14489658273
856	130055.05461523638
857	130035.09378899941
858	130015.1677674442
859	129995.36829668918
860	129975.50950438628
861	129955.7122680682
862	129935.90193482969
863	129916.14562839524
864	129896.37310967552
865	129876.63723319814
866	129856.9404868962
867	129837.27839157246
868	129817.67570267765
869	129798.10605890288
870	129778.54616154016
871	129759.02230078183
872	129739.53358652364
873	129720.05283846903
874	129700.60871200998
875	129681.21539834459
876	129661.84282433747
877	129642.50304654236
878	129623.21122196631
879	129603.89204274336
880	129584.64333431215
881	129565.45109129533
882	129546.2378092424
883	129527.06194368485
884	129507.94188055168
885	129488.87056897848
886	129469.78302562032
887	129450.72098099581
888	129431.69151923359
889	129412.71807553957
890	129393.76989084753
891	129374.81518522427
892	129355.90335142601
893	129337.01448369365
894	129318.19134144216
895	129299.39365204265
896	129280.5756015086
897	129261.7944123018
898	129243.10030993063
899	129224.38221833248
900	129205.72081467479
901	129187.06908516554
902	129168.43280745302
903	129149.85959408493
904	129131.28434815923
905	129112.68423551974
906	129094.17380317685
907	129075.6697025033
908	129057.17435490384
909	129038.68355073594
910	129020.24609432352
911	129001.81455205733
912	128983.46246306527
913	128965.05854844186
914	128946.73128142893
915	128928.38819097783
916	128910.05145054875
917	128891.78697947254
918	128873.51256928132
919	128855.27630625092
920	128837.08446355161
921	128818.93065445602
922	128800.79019921817
923	128782.6830884782
924	128764.5629611107
925	128746.47479376192
926	128728.43904850609
927	128710.35902400529
928	128692.3270398987
929	128674.33680236933
930	128656.32408511966
931	128638.37580292909
932	128620.46243209514
933	128602.52995384304
934	128584.6092534136
935	128566.72813738805
936	128548.8765817703
937	128531.04731775804
938	128513.22062426589
939	128495.4571029401
940	128477.68588037734
941	128459.99452975884
942	128442.31713978307
943	128424.60998522611
944	128406.96946690096
945	128389.34820166825
946	128371.75373017912
947	128354.16142774555
948	128336.5792318951
949	128319.03368402217
950	128301.48750871752
951	128283.98382556709
952	128266.47049235612
953	128248.98060352738
954	128231.51624784357
955	128214.10003005249
956	128196.71978119036
957	128179.34272913302
958	128161.99513769087
959	128144.66931021509
960	128127.37164719755
961	128110.07123128028
962	128092.7598221168
963	128075.47384286448
964	128058.17216864263
965	128040.92498807076
966	128023.62913623183
967	128006.39586468581
968	127989.22370751358
969	127972.03760116907
970	127954.88253721003
971	127937.71796657062
972	127920.60914444465
973	127903.49131230729
974	127886.4492353821
975	127869.35607954963
976	127852.31204347746
977	127835.28513617677
978	127818.29265274006
979	127801.31617282705
980	127784.32417803003
981	127767.36910305939
982	127750.44629551462
983	127733.5436093727
984	127716.63635112319
985	127699.76093360006
986	127682.89043229702
987	127666.03513847086
988	127649.17187385296
989	127632.4082458523
990	127615.62320143885
991	127598.83575167927
992	127582.07752280319
993	127565.3316945933
994	127548.58540527272
995	127531.88500220233
996	127515.19841639443
997	127498.50958009103
998	127481.8502456963
999	127465.16543780282
1000	127448.42400276207
1001	127431.72439688555
1002	127415.05049047497
1003	127398.43416325613
1004	127381.88230206651
1005	127365.29469447401
1006	127348.6811396546
1007	127332.16547106703
1008	127315.63831371127
1009	127299.1170051204
1010	127282.58919853912
1011	127266.09067592864
1012	127249.60035466525
1013	127233.12106450045
1014	127216.63836876927
1015	127200.17552947438
1016	127183.75514906952
1017	127167.32422620578
1018	127150.89676281933
1019	127134.4613160237
1020	127117.93109033181
1021	127101.4475262902
1022	127085.02096562546
1023	127068.58513227683
1024	127052.26188908567
1025	127035.93968167303
1026	127019.69127606078
1027	127003.41423226215
1028	126987.2357801259
1029	126971.14409594773
1030	126954.97574810049
1031	126938.83908383497
1032	126922.7072164972
1033	126906.63668950045
1034	126890.57154212854
1035	126874.55723622632
1036	126858.55575195455
1037	126842.53170308142
1038	126826.53862547717
1039	126810.56317790155
1040	126794.61419372156
1041	126778.71109120357
1042	126762.82399335633
1043	126746.94156396821
1044	126731.08975141315
1045	126715.25601164477
1046	126699.4285886342
1047	126683.63142916789
1048	126667.90130510388
1049	126652.13501940794
1050	126636.36985895978
1051	126620.63548969498
1052	126604.94885800543
1053	126589.27464877587
1054	126573.61287232969
1055	126557.96742746109
1056	126542.33068290266
1057	126526.73830820547
1058	126511.12631565666
1059	126495.57345309976
1060	126480.0056147684
1061	126464.42388117567
1062	126448.88978536558
1063	126433.37722411356
1064	126417.89475320253
1065	126402.41449378763
1066	126386.95055447989
1067	126371.48596479959
1068	126356.02644045478
1069	126340.55490773197
1070	126325.09670363199
1071	126309.5886124009
1072	126294.0996824989
1073	126278.66634167156
1074	126263.14834803077
1075	126247.66164338937
1076	126232.17794973205
1077	126216.72087432095
1078	126201.15257373183
1079	126185.3976781585
1080	126169.52814954669
1081	126153.7575005047
1082	126138.1013032686
1083	126122.51297418698
1084	126106.95081829945
1085	126091.45335211423
1086	126076.0049494843
1087	126060.58898633644
1088	126045.22287934959
1089	126029.85247554508
1090	126014.53400060564
1091	125999.17857257562
1092	125983.85519747467
1093	125968.53421969057
1094	125953.16121783695
1095	125936.66369659375
1096	125915.35484877405
1097	125895.86968690353
1098	125880.12806374798
1099	125864.77103674204
1100	125849.53560302268
1101	125834.4078099765
1102	125819.34056581266
1103	125804.27335720709
1104	125789.2389769307
1105	125774.26553782485
1106	125759.31812394471
1107	125744.38569386837
1108	125729.48173336331
1109	125714.5426458578
1110	125699.64545978013
1111	125684.77481280282
1112	125669.93103527382
1113	125655.08553832954
1114	125640.29310008626
1115	125625.487687656
1116	125610.69557402548
1117	125595.89843864704
1118	125581.13277464763
1119	125566.45143999596
1120	125551.76638204743
1121	125537.09596723132
1122	125522.47919496035
1123	125507.77005372742
1124	125493.10759479151
1125	125478.44603054802
1126	125463.8414972104
1127	125449.23018371017
1128	125434.63808315592
1129	125420.05600315666
1130	125405.49729986419
1131	125390.97434985684
1132	125376.43320891756
1133	125361.95467350609
1134	125347.51765755763
1135	125333.01551373697
1136	125318.54182916421
1137	125304.07180824218
1138	125289.64833426625
1139	125275.22726563647
1140	125260.84345291623
1141	125246.45925249596
1142	125232.03845915615
1143	125217.71396798377
1144	125203.34174955953
1145	125189.00971544193
1146	125174.68371017472
1147	125160.40119842901
1148	125146.08309627807
1149	125131.75444363897
1150	125117.45629198173
1151	125103.1924552195
1152	125088.8957706284
1153	125074.61026166313
1154	125060.32736451145
1155	125046.04259194685
1156	125031.79462909265
1157	125017.46933957936
1158	125003.16358877184
1159	124988.85567808508
1160	124974.53804163302
1161	124960.20029180737
1162	124945.84574814638
1163	124931.49234808581
1164	124917.17043202172
1165	124902.87970516444
1166	124888.59476857289
1167	124874.36208660623
1168	124860.17000417523
1169	124845.9994310674
1170	124831.89777336294
1171	124817.84091680737
1172	124803.77795913779
1173	124789.7446031695
1174	124775.7473113346
1175	124761.81372389334
1176	124747.86921891058
1177	124733.94684380047
1178	124720.09135153612
1179	124706.22979830421
1180	124692.38375422111
1181	124678.55521513912
1182	124664.77994466672
1183	124651.00600017435
1184	124637.26419693328
1185	124623.49524551278
1186	124609.81829829504
1187	124596.10217272611
1188	124582.40652643701
1189	124568.77071327632
1190	124555.09104642307
1191	124541.43753211717
1192	124527.80148610703
1193	124514.19048345507
1194	124500.58065422662
1195	124486.98714969351
1196	124473.4365364851
1197	124459.86116209073
1198	124446.3509935674
1199	124432.82202503303
1200	124419.31081499596
1201	124405.80814468324
1202	124392.29437903759
1203	124378.83246884635
1204	124365.36193634378
1205	124351.90887443107
1206	124338.48766242109
1207	124325.05379510167
1208	124311.65543101233
1209	124298.25247187454
1210	124284.87355243356
1211	124271.52891003524
1212	124258.20095135627
1213	124244.84514480253
1214	124231.5117824108
1215	124218.15796941529
1216	124204.82044326274
1217	124191.52393187491
1218	124178.22701328732
1219	124164.97817294634
1220	124151.74616085194
1221	124138.51628225482
1222	124125.33546836
1223	124112.10184696631
1224	124098.92154235794
1225	124085.77192569924
1226	124072.59735285751
1227	124059.44223842864
1228	124046.25807976068
1229	124033.13721599251
1230	124020.04357266737
1231	124006.90741195309
1232	123993.77332738401
1233	123980.67506262846
1234	123967.5868620155
1235	123954.49527992401
1236	123941.43404281676
1237	123928.41798652914
1238	123915.35514700484
1239	123902.28726164477
1240	123889.24015264829
1241	123876.1871742402
1242	123863.18633001762
1243	123850.18520821098
1244	123837.16412558728
1245	123824.16429305535
1246	123811.21018504075
1247	123798.23468355418
1248	123785.29642191858
1249	123772.37006542725
1250	123759.44929158714
1251	123746.5356144931
1252	123733.65739474747
1253	123720.78260695016
1254	123707.92086789751
1255	123695.06251261746
1256	123682.23447823375
1257	123669.39190624541
1258	123656.59241599067
1259	123643.77922203054
1260	123630.98249958706
1261	123618.22419844737
1262	123605.4592341433
1263	123592.69010149024
1264	123579.93817675451
1265	123567.19414939987
1266	123554.44958293569
1267	123541.69080003854
1268	123528.98479252313
1269	123516.281277529
1270	123503.57839455476
1271	123490.90996756166
1272	123478.25045193436
1273	123465.59170253083
1274	123452.93244384085
1275	123440.28642201035
1276	123427.64503537476
1277	123415.04459926956
1278	123402.4104045845
1279	123389.80035282997
1280	123377.23291022795
1281	123364.61872338863
1282	123352.07157768683
1283	123339.55539637168
1284	123326.98121834165
1285	123314.42500183526
1286	123301.84227605161
1287	123289.3055764572
1288	123276.7723523987
1289	123264.2757178186
1290	123251.78471750661
1291	123239.29017283622
1292	123226.83446584569
1293	123214.37894582293
1294	123201.93973099581
1295	123189.47150748789
1296	123177.05278455807
1297	123164.62423148216
1298	123152.22105325943
1299	123139.79154240384
1300	123127.40318625202
1301	123115.03276983005
1302	123102.66823429012
1303	123090.2559795276
1304	123077.91434467222
1305	123065.57234391058
1306	123053.20711211643
1307	123040.91605949934
1308	123028.61330820547
1309	123016.30553057554
1310	123004.00719768573
1311	122991.70479968067
1312	122979.48023303295
1313	122967.21613245118
1314	122954.96660962046
1315	122942.74207623697
1316	122930.58565991595
1317	122918.36244104206
1318	122906.17828008001
1319	122893.97938536925
1320	122881.80940642893
1321	122869.62642118448
1322	122857.48568377442
1323	122845.32721769014
1324	122833.20742525878
1325	122821.08753303479
1326	122808.9418725224
1327	122796.78827792358
1328	122784.70336931985
1329	122772.57910686756
1330	122760.47342534136
1331	122748.37049671487
1332	122736.27840533695
1333	122724.19535838166
1334	122712.1404816198
1335	122700.0951551259
1336	122688.00968103069
1337	122675.99539348113
1338	122663.95967919542
1339	122651.93017269857
1340	122639.90667669945
1341	122627.90492860813
1342	122615.89217580018
1343	122603.89595989024
1344	122591.93148835523
1345	122579.96481450045
1346	122568.0009164862
1347	122556.05961977867
1348	122544.13944698832
1349	122532.23550598297
1350	122520.31336831045
1351	122508.39349948612
1352	122496.48646949788
1353	122484.61725058728
1354	122472.72313399281
1355	122460.86231257342
1356	122449.01007217185
1357	122437.16051584753
1358	122425.32180824218
1359	122413.46666697254
1360	122401.66070969755
1361	122389.86967313904
1362	122378.08375582697
